BPM,AvgBPM,IR_value,Accel_X,Accel_Y,Accel_Z,A_total
0.0,0.0,1971,-0.9,-10.55,2.24,10.82
0.0,0.0,1982,-0.86,-10.36,2.2,10.62
0.0,0.0,1994,-0.86,-10.4,2.24,10.67
0.0,0.0,1984,-0.78,-10.4,2.24,10.66
0.0,0.0,1991,-0.86,-10.4,2.24,10.67
0.0,0.0,1991,-1.02,-10.4,2.31,10.7
0.0,0.0,1979,-0.82,-10.43,2.2,10.69
0.0,0.0,1983,-0.82,-10.43,2.24,10.7
0.0,0.0,1988,-0.82,-10.43,2.2,10.69
0.0,0.0,1992,-0.82,-10.4,2.24,10.66
0.0,0.0,1992,-0.82,-10.4,2.24,10.66
0.0,0.0,1988,-0.82,-10.43,2.2,10.69
0.0,0.0,1985,-0.82,-10.47,2.2,10.73
0.0,0.0,1992,-0.82,-10.43,2.2,10.69
0.0,0.0,1987,-0.86,-10.4,2.24,10.67
0.0,0.0,1985,-0.82,-10.4,2.24,10.66
0.0,0.0,1988,-0.82,-10.43,2.2,10.69
0.0,0.0,1977,-0.82,-10.4,2.24,10.66
0.0,0.0,2009,-0.82,-10.4,2.24,10.66
0.0,0.0,1972,-0.82,-10.4,2.28,10.67
0.0,0.0,1990,-0.82,-10.4,2.24,10.66
0.0,0.0,1992,-0.82,-10.43,2.2,10.69
0.0,0.0,1984,-0.82,-10.43,2.24,10.7
0.0,0.0,1978,-0.78,-10.43,2.24,10.7
0.0,0.0,1988,-0.78,-10.32,2.2,10.58
0.0,0.0,1993,-0.82,-10.43,2.24,10.7
0.0,0.0,1993,-0.82,-10.43,2.24,10.7
0.0,0.0,1992,-0.82,-10.4,2.2,10.66
0.0,0.0,1988,-0.86,-10.4,2.24,10.67
0.0,0.0,1992,-0.82,-10.36,2.2,10.62
0.0,0.0,1986,-0.86,-10.4,2.24,10.67
0.0,0.0,1992,-0.82,-10.43,2.16,10.69
0.0,0.0,1993,-0.82,-10.4,2.28,10.67
0.0,0.0,2002,-0.82,-10.43,2.2,10.69
0.0,0.0,1973,-0.86,-10.43,2.2,10.7
0.0,0.0,1971,-0.86,-10.43,2.2,10.7
0.0,0.0,1980,-0.82,-10.4,2.24,10.66
0.0,0.0,1981,-0.78,-10.43,2.2,10.69
0.0,0.0,1997,-0.78,-10.47,2.2,10.73
0.0,0.0,2005,-0.82,-10.4,2.24,10.66
0.0,0.0,2000,-0.82,-10.4,2.24,10.66
0.0,0.0,1982,-0.82,-10.4,2.2,10.66
0.0,0.0,1978,-0.86,-10.4,2.28,10.68
0.0,0.0,1982,-0.82,-10.4,2.2,10.66
0.0,0.0,1999,-0.86,-10.4,2.28,10.68
0.0,0.0,1975,-0.82,-10.43,2.24,10.7
0.0,0.0,1989,-0.86,-10.4,2.2,10.66
0.0,0.0,1972,-0.82,-10.43,2.31,10.72
0.0,0.0,1979,-0.86,-10.4,2.24,10.67
0.0,0.0,1981,-0.82,-10.4,2.28,10.67
0.0,0.0,1985,-0.82,-10.4,2.24,10.66
0.0,0.0,1965,-0.82,-10.4,2.24,10.66
0.0,0.0,1989,-0.82,-10.4,2.2,10.66
0.0,0.0,2001,-0.82,-10.47,2.2,10.73
0.0,0.0,1984,-0.86,-10.4,2.28,10.68
0.0,0.0,1989,-0.82,-10.43,2.2,10.69
0.0,0.0,1985,-0.82,-10.36,2.2,10.62
0.0,0.0,1983,-0.86,-10.43,2.24,10.71
0.0,0.0,1955,-0.82,-10.4,2.24,10.66
0.0,0.0,1985,-0.86,-10.43,2.24,10.71
0.0,0.0,1987,-0.86,-10.4,2.24,10.67
0.0,0.0,1987,-0.82,-10.43,2.2,10.69
0.0,0.0,1973,-0.82,-10.43,2.16,10.69
0.0,0.0,1988,-0.86,-10.4,2.2,10.66
0.0,0.0,1986,-0.86,-10.4,2.2,10.66
0.0,0.0,1990,-0.86,-10.4,2.24,10.67
0.0,0.0,1984,-0.82,-10.43,2.24,10.7
0.0,0.0,1996,-0.78,-10.43,2.16,10.68
0.0,0.0,1987,-0.82,-10.43,2.28,10.71
0.0,0.0,1986,-0.86,-10.4,2.2,10.66
0.0,0.0,1991,-0.75,-10.43,2.24,10.7
0.0,0.0,1976,-0.78,-10.43,2.24,10.7
0.0,0.0,1958,-0.82,-10.4,2.28,10.67
0.0,0.0,1980,-0.82,-10.4,2.2,10.66
0.0,0.0,1980,-0.82,-10.4,2.28,10.67
0.0,0.0,1990,-0.82,-10.4,2.2,10.66
0.0,0.0,2013,-0.82,-10.47,2.2,10.73
0.0,0.0,1986,-0.82,-10.4,2.2,10.66
0.0,0.0,1984,-0.82,-10.4,2.2,10.66
0.0,0.0,1997,-0.82,-10.4,2.28,10.67
0.0,0.0,1982,-0.82,-10.43,2.2,10.69
0.0,0.0,1986,-0.82,-10.4,2.24,10.66
0.0,0.0,1986,-0.78,-10.4,2.16,10.65
0.0,0.0,1976,-0.78,-10.4,2.24,10.66
0.0,0.0,1959,-0.78,-10.43,2.2,10.69
0.0,0.0,1983,-0.82,-10.43,2.2,10.69
0.0,0.0,1981,-0.78,-10.43,2.2,10.69
0.0,0.0,1979,-0.82,-10.4,2.16,10.65
0.0,0.0,1981,-0.78,-10.43,2.24,10.7
0.0,0.0,1968,-0.78,-10.43,2.28,10.71
0.0,0.0,1972,-0.86,-10.4,2.2,10.66
0.0,0.0,1984,-0.82,-10.4,2.24,10.66
0.0,0.0,1986,-0.82,-10.4,2.2,10.66
0.0,0.0,1985,-0.82,-10.43,2.24,10.7
0.0,0.0,2005,-0.82,-10.4,2.24,10.66
0.0,0.0,1959,-0.86,-10.43,2.24,10.71
0.0,0.0,1986,-0.78,-10.43,2.2,10.69
0.0,0.0,1985,-0.78,-10.4,2.24,10.66
0.0,0.0,1979,-0.82,-10.43,2.24,10.7
0.0,0.0,1988,-0.82,-10.36,2.16,10.61
0.0,0.0,1987,-0.82,-10.4,2.16,10.65
0.0,0.0,1973,-0.86,-10.43,2.2,10.7
0.0,0.0,1996,-0.82,-10.4,2.28,10.67
0.0,0.0,1980,-0.78,-10.36,2.28,10.63
0.0,0.0,2002,-0.82,-10.43,2.2,10.69
0.0,0.0,1985,-0.82,-10.47,2.28,10.75
0.0,0.0,1988,-0.82,-10.4,2.2,10.66
0.0,0.0,1991,-0.82,-10.4,2.28,10.67
0.0,0.0,1983,-0.82,-10.4,2.28,10.67
0.0,0.0,1978,-0.82,-10.4,2.2,10.66
0.0,0.0,1987,-0.82,-10.43,2.2,10.69
0.0,0.0,1988,-0.78,-10.43,2.24,10.7
0.0,0.0,1985,-0.82,-10.4,2.24,10.66
0.0,0.0,1974,-0.82,-10.4,2.24,10.66
0.0,0.0,1963,-0.82,-10.36,2.2,10.62
0.0,0.0,1962,-0.82,-10.36,2.2,10.62
0.0,0.0,1980,-0.82,-10.43,2.2,10.69
0.0,0.0,1987,-0.86,-10.43,2.31,10.72
0.0,0.0,1995,-0.82,-10.36,2.24,10.63
0.0,0.0,1986,-0.82,-10.4,2.24,10.66
0.0,0.0,1991,-0.71,-10.47,2.2,10.72
0.0,0.0,1978,-0.78,-10.43,2.28,10.71
0.0,0.0,1980,-0.78,-10.4,2.24,10.66
0.0,0.0,1991,-0.78,-10.43,2.16,10.68
0.0,0.0,1984,-0.78,-10.43,2.2,10.69
0.0,0.0,1995,-0.86,-10.4,2.2,10.66
0.0,0.0,1981,-0.82,-10.4,2.16,10.65
0.0,0.0,1986,-0.82,-10.4,2.24,10.66
0.0,0.0,1982,-0.82,-10.4,2.2,10.66
0.0,0.0,1984,-0.82,-10.43,2.16,10.69
0.0,0.0,1984,-0.67,-10.4,2.31,10.67
0.0,0.0,1985,-0.82,-10.4,2.16,10.65
0.0,0.0,1982,-0.82,-10.43,2.24,10.7
0.0,0.0,1978,-0.78,-10.4,2.28,10.67
0.0,0.0,1984,-0.86,-10.4,2.28,10.68
0.0,0.0,1979,-0.86,-10.4,2.24,10.67
0.0,0.0,1980,-0.82,-10.4,2.24,10.66
0.0,0.0,1999,-0.82,-10.47,2.24,10.74
0.0,0.0,1983,-0.86,-10.4,2.24,10.67
0.0,0.0,1979,-0.86,-10.4,2.16,10.65
0.0,0.0,1975,-0.78,-10.43,2.24,10.7
0.0,0.0,1982,-0.82,-10.4,2.24,10.66
0.0,0.0,1979,-0.78,-10.4,2.28,10.67
0.0,0.0,1977,-0.9,-10.47,2.12,10.72
0.0,0.0,1970,-0.82,-10.43,2.28,10.71
0.0,0.0,1987,-0.82,-10.4,2.2,10.66
0.0,0.0,1982,-0.78,-10.4,2.2,10.65
0.0,0.0,2012,-0.75,-10.4,2.24,10.66
0.0,0.0,1969,-0.82,-10.4,2.28,10.67
0.0,0.0,1976,-0.82,-10.4,2.24,10.66
0.0,0.0,1990,-0.86,-10.43,2.24,10.71
0.0,0.0,1975,-0.82,-10.43,2.24,10.7
0.0,0.0,1973,-0.75,-10.47,2.24,10.74
0.0,0.0,1971,-0.82,-10.4,2.2,10.66
0.0,0.0,1985,-0.82,-10.4,2.2,10.66
0.0,0.0,1981,-0.82,-10.47,2.2,10.73
0.0,0.0,1977,-0.78,-10.43,2.31,10.72
0.0,0.0,1977,-0.78,-10.43,2.2,10.69
0.0,0.0,1989,-0.82,-10.4,2.24,10.66
0.0,0.0,1967,-0.82,-10.4,2.2,10.66
0.0,0.0,1981,-0.78,-10.4,2.24,10.66
0.0,0.0,1973,-0.78,-10.51,2.2,10.77
0.0,0.0,1983,-0.82,-10.43,2.16,10.69
0.0,0.0,1982,-0.82,-10.43,2.2,10.69
0.0,0.0,1976,-0.82,-10.4,2.16,10.65
0.0,0.0,1982,-0.82,-10.4,2.24,10.66
0.0,0.0,1985,-0.78,-10.43,2.16,10.68
0.0,0.0,1983,-0.82,-10.4,2.28,10.67
0.0,0.0,1980,-0.75,-10.4,2.16,10.64
0.0,0.0,1987,-0.82,-10.4,2.28,10.67
0.0,0.0,1977,-0.82,-10.4,2.16,10.65
0.0,0.0,1981,-0.82,-10.4,2.28,10.67
0.0,0.0,2001,-0.82,-10.36,2.16,10.61
0.0,0.0,1981,-0.82,-10.4,2.2,10.66
0.0,0.0,1963,-0.9,-10.4,2.24,10.67
0.0,0.0,1981,-0.86,-10.36,2.2,10.62
0.0,0.0,1981,-0.82,-10.4,2.2,10.66
0.0,0.0,1998,-0.78,-10.4,2.2,10.65
0.0,0.0,1973,-0.82,-10.43,2.2,10.69
0.0,0.0,1984,-0.82,-10.43,2.24,10.7
0.0,0.0,2004,-0.75,-10.4,2.24,10.66
0.0,0.0,1976,-0.82,-10.43,2.2,10.69
0.0,0.0,1967,-0.78,-10.43,2.2,10.69
0.0,0.0,1980,-0.78,-10.47,2.2,10.73
0.0,0.0,2009,-0.82,-10.43,2.2,10.69
0.0,0.0,1971,-0.82,-10.4,2.16,10.65
0.0,0.0,1981,-0.78,-10.43,2.24,10.7
0.0,0.0,1983,-0.75,-10.4,2.24,10.66
0.0,0.0,1983,-0.78,-10.4,2.24,10.66
0.0,0.0,2011,-0.82,-10.43,2.16,10.69
0.0,0.0,1983,-0.78,-10.4,2.2,10.65
0.0,0.0,1985,-0.78,-10.4,2.24,10.66
0.0,0.0,1986,-0.82,-10.4,2.31,10.68
0.0,0.0,1979,-0.78,-10.43,2.2,10.69
0.0,0.0,1995,-0.78,-10.4,2.2,10.65
0.0,0.0,1964,-0.78,-10.4,2.2,10.65
0.0,0.0,1987,-0.82,-10.43,2.2,10.69
0.0,0.0,1973,-0.82,-10.4,2.16,10.65
0.0,0.0,1977,-0.82,-10.4,2.24,10.66
0.0,0.0,1977,-0.78,-10.4,2.2,10.65
0.0,0.0,1973,-0.78,-10.43,2.16,10.68
0.0,0.0,1975,-0.78,-10.4,2.24,10.66
0.0,0.0,1978,-0.78,-10.47,2.28,10.75
0.0,0.0,1976,-0.82,-10.36,2.2,10.62
0.0,0.0,1971,-0.67,-10.4,2.16,10.64
0.0,0.0,2000,-0.78,-10.36,2.28,10.63
0.0,0.0,1967,-0.82,-10.4,2.2,10.66
0.0,0.0,1978,-0.78,-10.4,2.2,10.65
0.0,0.0,1976,-0.78,-10.4,2.2,10.65
0.0,0.0,1981,-0.78,-10.36,2.28,10.63
0.0,0.0,1986,-0.86,-10.4,2.24,10.67
0.0,0.0,1992,-0.78,-10.43,2.24,10.7
0.0,0.0,1964,-0.86,-10.36,2.2,10.62
0.0,0.0,1972,-0.82,-10.4,2.24,10.66
0.0,0.0,1952,-0.78,-10.36,2.28,10.63
0.0,0.0,1966,-0.82,-10.4,2.2,10.66
0.0,0.0,1979,-0.78,-10.4,2.24,10.66
0.0,0.0,1955,-0.78,-10.4,2.16,10.65
0.0,0.0,1966,-0.78,-10.43,2.16,10.68
0.0,0.0,1959,-0.78,-10.43,2.2,10.69
0.0,0.0,1962,-0.78,-10.4,2.2,10.65
0.0,0.0,1987,-0.82,-10.43,2.28,10.71
0.0,0.0,1960,-0.78,-10.43,2.16,10.68
0.0,0.0,1959,-0.78,-10.4,2.2,10.65
0.0,0.0,1964,-0.75,-10.43,2.24,10.7
0.0,0.0,1969,-0.78,-10.4,2.2,10.65
0.0,0.0,1949,-0.78,-10.43,2.2,10.69
0.0,0.0,1963,-0.82,-10.4,2.12,10.64
0.0,0.0,1962,-0.78,-10.4,2.24,10.66
0.0,0.0,1966,-0.75,-10.4,2.16,10.64
0.0,0.0,1956,-0.82,-10.43,2.12,10.68
0.0,0.0,1962,-0.78,-10.43,2.28,10.71
0.0,0.0,1957,-0.75,-10.43,2.16,10.68
0.0,0.0,1958,-0.82,-10.4,2.2,10.66
0.0,0.0,1961,-0.75,-10.4,2.24,10.66
0.0,0.0,1963,-0.82,-10.4,2.2,10.66
0.0,0.0,1948,-0.75,-10.43,2.16,10.68
0.0,0.0,1966,-0.78,-10.43,2.2,10.69
0.0,0.0,1962,-0.78,-10.43,2.16,10.68
0.0,0.0,1957,-0.78,-10.43,2.2,10.69
0.0,0.0,1962,-0.75,-10.43,2.16,10.68
0.0,0.0,1960,-0.78,-10.36,2.16,10.61
0.0,0.0,1964,-0.78,-10.36,2.16,10.61
0.0,0.0,1974,-0.78,-10.43,2.28,10.71
0.0,0.0,1960,-0.78,-10.47,2.2,10.73
0.0,0.0,1966,-0.75,-10.43,2.2,10.69
0.0,0.0,1970,-0.75,-10.43,2.2,10.69
0.0,0.0,1968,-0.78,-10.4,2.24,10.66
0.0,0.0,1966,-0.78,-10.43,2.28,10.71
0.0,0.0,1963,-0.78,-10.47,2.24,10.74
0.0,0.0,1993,-0.82,-10.36,2.2,10.62
0.0,0.0,1965,-0.82,-10.43,2.2,10.69
0.0,0.0,1974,-0.82,-10.47,2.2,10.73
0.0,0.0,1992,-0.78,-10.4,2.2,10.65
0.0,0.0,1968,-0.82,-10.43,2.16,10.69
0.0,0.0,1972,-0.78,-10.4,2.24,10.66
0.0,0.0,1977,-0.78,-10.43,2.24,10.7
0.0,0.0,1975,-0.82,-10.43,2.2,10.69
0.0,0.0,1963,-0.82,-10.4,2.2,10.66
0.0,0.0,1998,-0.78,-10.43,2.2,10.69
0.0,0.0,1973,-0.78,-10.43,2.24,10.7
0.0,0.0,1990,-0.75,-10.4,2.28,10.67
0.0,0.0,1982,-0.86,-10.4,2.16,10.65
0.0,0.0,1974,-0.82,-10.36,2.2,10.62
0.0,0.0,1995,-0.86,-10.36,2.24,10.63
0.0,0.0,1981,-0.82,-10.43,2.16,10.69
0.0,0.0,1957,-0.78,-10.4,2.24,10.66
0.0,0.0,1983,-0.78,-10.43,2.2,10.69
0.0,0.0,1963,-0.78,-10.36,2.24,10.62
0.0,0.0,1966,-0.78,-10.4,2.28,10.67
0.0,0.0,1984,-0.78,-10.43,2.2,10.69
0.0,0.0,1959,-0.78,-10.63,2.16,10.88
0.0,0.0,1972,-0.78,-10.4,2.24,10.66
0.0,0.0,1965,-0.78,-10.4,2.16,10.65
0.0,0.0,1967,-0.78,-10.43,2.2,10.69
0.0,0.0,1992,-0.75,-10.43,2.2,10.69
0.0,0.0,1967,-0.78,-10.4,2.2,10.65
0.0,0.0,1964,-0.78,-10.43,2.2,10.69
0.0,0.0,1970,-0.75,-10.47,2.2,10.73
0.0,0.0,1966,-0.75,-10.47,2.16,10.72
0.0,0.0,1994,-0.78,-10.4,2.2,10.65
0.0,0.0,1960,-0.78,-10.4,2.28,10.67
0.0,0.0,1973,-0.78,-10.43,2.2,10.69
0.0,0.0,1971,-0.82,-10.43,2.24,10.7
0.0,0.0,1975,-0.78,-10.43,2.2,10.69
0.0,0.0,1967,-0.75,-10.47,2.24,10.74
0.0,0.0,2002,-0.78,-10.43,2.2,10.69
0.0,0.0,1975,-0.78,-10.4,2.16,10.65
0.0,0.0,1973,-0.78,-10.4,2.2,10.65
0.0,0.0,1968,-0.78,-10.43,2.16,10.68
0.0,0.0,1975,-0.78,-10.43,2.2,10.69
0.0,0.0,1977,-0.78,-10.4,2.2,10.65
0.0,0.0,1969,-0.71,-10.4,2.24,10.66
0.0,0.0,1951,-0.78,-10.4,2.24,10.66
0.0,0.0,1970,-0.78,-10.4,2.12,10.64
0.0,0.0,1967,-0.78,-10.43,2.24,10.7
0.0,0.0,1966,-0.78,-10.43,2.2,10.69
0.0,0.0,1970,-0.78,-10.43,2.24,10.7
0.0,0.0,1952,-0.78,-10.43,2.28,10.71
0.0,0.0,1964,-0.82,-10.4,2.2,10.66
0.0,0.0,1962,-0.78,-10.43,2.24,10.7
0.0,0.0,1959,-0.78,-10.43,2.2,10.69
0.0,0.0,1982,-0.78,-10.43,2.16,10.68
0.0,0.0,1955,-0.75,-10.36,2.2,10.61
0.0,0.0,1968,-0.82,-10.43,2.24,10.7
0.0,0.0,1977,-0.78,-10.43,2.28,10.71
0.0,0.0,1950,-0.78,-10.47,2.16,10.72
0.0,0.0,1959,-0.82,-10.4,2.2,10.66
0.0,0.0,1967,-0.78,-10.43,2.24,10.7
0.0,0.0,1960,-0.78,-10.36,2.16,10.61
0.0,0.0,1963,-0.78,-10.4,2.28,10.67
0.0,0.0,1966,-0.75,-10.43,2.24,10.7
0.0,0.0,1966,-0.75,-10.4,2.28,10.67
0.0,0.0,1987,-0.78,-10.36,2.28,10.63
0.0,0.0,1959,-0.75,-10.47,2.16,10.72
0.0,0.0,1971,-0.78,-10.43,2.2,10.69
0.0,0.0,1971,-0.82,-10.4,2.28,10.67
0.0,0.0,2002,-0.75,-10.47,2.31,10.75
0.0,0.0,1961,-0.82,-10.47,2.2,10.73
0.0,0.0,1952,-0.75,-10.47,2.2,10.73
0.0,0.0,1956,-0.78,-10.32,2.2,10.58
0.0,0.0,1965,-0.78,-10.43,2.24,10.7
0.0,0.0,1973,-0.78,-10.43,2.2,10.69
0.0,0.0,1990,-0.82,-10.36,2.12,10.6
0.0,0.0,1976,-0.75,-10.43,2.24,10.7
0.0,0.0,1975,-0.75,-10.4,2.24,10.66
0.0,0.0,1976,-0.75,-10.36,2.24,10.62
0.0,0.0,1983,-0.82,-10.47,2.2,10.73
0.0,0.0,1947,-0.78,-10.43,2.16,10.68
0.0,0.0,1975,-0.82,-10.43,2.28,10.71
0.0,0.0,1967,-0.78,-10.43,2.2,10.69
0.0,0.0,1972,-0.78,-10.4,2.16,10.65
0.0,0.0,1955,-0.78,-10.43,2.2,10.69
0.0,0.0,1966,-0.75,-10.43,2.16,10.68
0.0,0.0,1970,-0.75,-10.4,2.2,10.65
0.0,0.0,1983,-0.78,-10.4,2.12,10.64
0.0,0.0,1949,-0.75,-10.4,2.24,10.66
0.0,0.0,1972,-0.75,-10.43,2.24,10.7
0.0,0.0,1969,-0.78,-10.36,2.24,10.62
0.0,0.0,1958,-0.71,-10.43,2.24,10.69
0.0,0.0,1995,-0.67,-10.4,2.04,10.61
0.0,0.0,1965,-0.75,-10.43,2.12,10.67
0.0,0.0,1966,-0.75,-10.4,2.2,10.65
0.0,0.0,1971,-0.75,-10.43,2.2,10.69
0.0,0.0,1968,-0.78,-10.4,2.2,10.65
0.0,0.0,1991,-0.75,-10.43,2.2,10.69
0.0,0.0,1980,-0.75,-10.43,2.2,10.69
0.0,0.0,1974,-0.75,-10.43,2.2,10.69
0.0,0.0,1969,-0.75,-10.43,2.24,10.7
0.0,0.0,1966,-0.71,-10.36,2.2,10.61
0.0,0.0,1963,-0.78,-10.47,2.16,10.72
0.0,0.0,1953,-0.75,-10.4,2.2,10.65
0.0,0.0,1976,-0.75,-10.43,2.2,10.69
0.0,0.0,1973,-0.75,-10.43,2.2,10.69
0.0,0.0,1973,-0.78,-10.43,2.16,10.68
0.0,0.0,1971,-0.75,-10.43,2.2,10.69
0.0,0.0,1960,-0.75,-10.4,2.2,10.65
0.0,0.0,1953,-0.71,-10.43,2.16,10.68
0.0,0.0,1967,-0.75,-10.43,2.2,10.69
0.0,0.0,1968,-0.78,-10.4,2.24,10.66
0.0,0.0,1968,-0.78,-10.4,2.2,10.65
0.0,0.0,1944,-0.78,-10.43,2.24,10.7
0.0,0.0,1967,-0.78,-10.43,2.2,10.69
0.0,0.0,1972,-0.71,-10.47,2.2,10.72
0.0,0.0,1970,-0.75,-10.43,2.2,10.69
0.0,0.0,1966,-0.75,-10.43,2.2,10.69
0.0,0.0,1974,-0.75,-10.36,2.2,10.61
0.0,0.0,1971,-0.78,-10.55,2.08,10.78
0.0,0.0,1993,-0.75,-10.43,2.28,10.71
0.0,0.0,1974,-0.67,-10.47,2.16,10.71
0.0,0.0,1971,-0.78,-10.4,2.16,10.65
0.0,0.0,1967,-0.75,-10.43,2.2,10.69
0.0,0.0,1976,-0.75,-10.43,2.2,10.69
0.0,0.0,1968,-0.75,-10.4,2.2,10.65
0.0,0.0,1965,-0.75,-10.4,2.24,10.66
0.0,0.0,1966,-0.78,-10.4,2.2,10.65
0.0,0.0,1968,-0.75,-10.43,2.24,10.7
0.0,0.0,1986,-0.78,-10.4,2.24,10.66
0.0,0.0,1927,-0.75,-10.4,2.16,10.64
0.0,0.0,1978,-0.78,-10.28,2.16,10.53
0.0,0.0,1993,-0.78,-10.36,2.2,10.62
0.0,0.0,1997,-0.75,-10.47,2.12,10.71
0.0,0.0,2021,-0.78,-10.43,2.24,10.7
0.0,0.0,2059,-0.82,-10.4,2.24,10.66
0.0,0.0,2012,-0.78,-10.4,2.31,10.68
0.0,0.0,2027,-0.75,-10.36,2.24,10.62
0.0,0.0,2002,-0.78,-10.47,2.24,10.74
0.0,0.0,2003,-0.71,-10.43,2.2,10.69
0.0,0.0,2031,-0.71,-10.4,2.28,10.66
0.0,0.0,2004,-0.78,-10.4,2.16,10.65
0.0,0.0,1969,-0.78,-10.43,2.12,10.68
0.0,0.0,2009,-0.78,-10.43,2.24,10.7
0.0,0.0,2032,-0.78,-10.4,2.2,10.65
0.0,0.0,2004,-0.78,-10.43,2.28,10.71
0.0,0.0,2005,-0.75,-10.43,2.16,10.68
0.0,0.0,1978,-0.75,-10.43,2.2,10.69
0.0,0.0,1991,-0.78,-10.4,2.2,10.65
0.0,0.0,2001,-0.75,-10.4,2.31,10.68
0.0,0.0,2007,-0.78,-10.43,2.24,10.7
0.0,0.0,1983,-0.75,-10.36,2.2,10.61
0.0,0.0,2002,-0.78,-10.43,2.24,10.7
0.0,0.0,2007,-0.71,-10.4,2.28,10.66
0.0,0.0,2044,-0.78,-10.4,2.28,10.67
0.0,0.0,2010,-0.82,-10.43,2.2,10.69
0.0,0.0,2024,-0.75,-10.43,2.24,10.7
0.0,0.0,2017,-0.75,-10.36,2.24,10.62
0.0,0.0,2016,-0.82,-10.36,2.31,10.64
0.0,0.0,2018,-0.78,-10.4,2.24,10.66
0.0,0.0,2038,-0.78,-10.4,2.24,10.66
0.0,0.0,2017,-0.75,-10.4,2.24,10.66
0.0,0.0,2002,-0.71,-10.4,2.35,10.68
0.0,0.0,2010,-0.78,-10.4,2.24,10.66
0.0,0.0,2032,-0.71,-10.47,2.31,10.75
0.0,0.0,2041,-0.82,-10.4,2.24,10.66
0.0,0.0,2044,-0.71,-10.43,2.2,10.69
0.0,0.0,1698,-0.86,-10.12,2.0,10.35
0.0,0.0,1609,-0.67,-10.28,2.16,10.52
0.0,0.0,1959,-0.9,-10.4,2.2,10.66
0.0,0.0,1834,-0.71,-10.59,2.39,10.88
0.0,0.0,1812,-0.75,-10.43,2.31,10.71
0.0,0.0,1800,-0.71,-10.43,2.31,10.71
0.0,0.0,1800,-0.82,-10.36,2.35,10.65
0.0,0.0,1770,-0.67,-10.28,2.31,10.56
0.0,0.0,1859,-1.22,-10.51,2.16,10.8
0.0,0.0,1906,-0.75,-10.4,2.35,10.68
0.0,0.0,3157,0.27,-10.43,2.39,10.71
0.0,0.0,3045,0.0,-10.51,2.28,10.76
0.0,0.0,3035,0.04,-10.51,2.28,10.76
0.0,0.0,3358,0.0,-10.28,2.39,10.55
0.0,0.0,2964,0.04,-10.51,2.12,10.72
0.0,0.0,1023,-0.27,-10.32,2.39,10.59
0.0,0.0,1168,-0.12,-10.43,2.39,10.71
0.0,0.0,1024,-1.18,-10.4,1.77,10.61
0.0,0.0,1054,-0.12,-10.24,2.43,10.52
0.0,0.0,2373,-0.59,-9.3,2.55,9.66
0.0,0.0,3654,-0.24,-10.47,2.47,10.76
0.0,0.0,794,0.0,-10.47,2.51,10.77
0.0,0.0,1953,-0.04,-10.43,2.55,10.74
0.0,0.0,107571,0.0,-10.4,2.59,10.71
0.0,0.0,43965,0.0,-10.47,2.55,10.78
0.0,0.0,59482,0.0,-10.4,2.55,10.7
0.0,0.0,16671,0.55,-10.9,2.31,11.16
0.0,0.0,42875,0.51,-10.67,2.51,10.97
0.0,0.0,79789,0.0,-10.32,2.59,10.64
0.0,0.0,120541,0.04,-10.51,2.55,10.82
0.0,0.0,122561,0.08,-10.43,2.63,10.76
0.0,0.0,116637,0.04,-10.47,2.55,10.78
0.0,0.0,119360,0.12,-10.51,2.51,10.81
0.0,0.0,98403,0.04,-10.43,2.51,10.73
0.0,0.0,116293,0.08,-10.51,2.55,10.82
0.0,0.0,119681,0.08,-10.51,2.55,10.82
0.0,0.0,120459,0.08,-10.43,2.51,10.73
0.0,0.0,120100,0.16,-10.43,2.55,10.74
0.0,0.0,119767,0.12,-10.55,2.55,10.86
0.0,0.0,120892,0.08,-10.55,2.47,10.84
0.0,0.0,119796,0.08,-10.47,2.51,10.77
0.0,0.0,29552,0.12,-10.51,2.55,10.82
0.0,0.0,114321,0.04,-10.51,2.55,10.82
0.0,0.0,27973,0.08,-10.47,2.51,10.77
0.0,0.0,110994,0.08,-10.43,2.51,10.73
0.0,0.0,106952,0.08,-10.43,2.47,10.72
0.0,0.0,91802,0.04,-10.43,2.59,10.75
0.0,0.0,107233,0.12,-10.51,2.51,10.81
0.0,0.0,29312,0.12,-10.47,2.59,10.79
0.0,0.0,105065,0.08,-10.47,2.51,10.77
0.0,0.0,70511,0.12,-10.51,2.55,10.82
0.0,0.0,108043,0.12,-10.47,2.55,10.78
0.0,0.0,30691,0.12,-10.55,2.51,10.85
0.0,0.0,94094,0.12,-10.51,2.55,10.82
0.0,0.0,72660,0.12,-10.47,2.51,10.77
0.0,0.0,76097,0.16,-10.43,2.51,10.73
0.0,0.0,96128,0.16,-10.43,2.51,10.73
0.0,0.0,101636,0.12,-10.47,2.47,10.76
0.0,0.0,102964,0.08,-10.47,2.47,10.76
0.0,0.0,102667,0.12,-10.51,2.59,10.83
0.0,0.0,43757,0.08,-10.47,2.51,10.77
0.0,0.0,60622,0.12,-10.47,2.47,10.76
0.0,0.0,103491,0.16,-10.51,2.51,10.81
0.0,0.0,99804,0.08,-10.47,2.55,10.78
0.04,0.0,81055,0.12,-10.55,2.59,10.87
0.04,0.0,66111,0.08,-10.43,2.51,10.73
0.04,0.0,96010,0.12,-10.47,2.51,10.77
0.04,0.0,106750,0.08,-10.47,2.51,10.77
